datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event
21-10-2024 07:00,21-10-2024,07:00:00,0,0,7.85,60.94,3.034,30.34,-0.904,3.662,0.787,0.811,4.664,-0.0223,0.0089,9.8212,-0.0606,0.0765,-0.0564,0.0227,LOW,0
21-10-2024 08:00,21-10-2024,08:00:00,0,0,7.85,60.94,2.972,29.72,-0.896,3.66,0.782,0.806,4.278,0.0215,0.0106,9.7937,0.2041,0.1832,0.0183,0.0341,LOW,0
21-10-2024 09:00,21-10-2024,09:00:00,0,0,7.85,50.48,2.932,29.32,-0.882,3.658,0.783,0.805,4.565,-0.0238,-0.0016,9.8636,0.0469,0.1897,0.0828,0.0561,LOW,0
21-10-2024 10:00,21-10-2024,10:00:00,14.47,14.47,22.32,64.95,3.23,32.3,-0.523,3.652,0.818,0.827,4.676,0.0217,-0.0037,9.7993,0.0309,0.14,0.0402,0,LOW,0
21-10-2024 11:00,21-10-2024,11:00:00,0,14.47,22.32,64.95,3.256,32.56,-0.448,3.649,0.822,0.828,4.635,0.0057,-0.0102,9.8267,0.0547,0.0194,-0.0025,0.0151,LOW,0
21-10-2024 12:00,21-10-2024,12:00:00,0,14.47,22.32,64.95,3.318,33.18,-0.342,3.641,0.832,0.833,4.55,-0.002,0.0013,9.8108,-0.1652,-0.0805,-0.0729,0.0244,LOW,0
21-10-2024 13:00,21-10-2024,13:00:00,0,14.47,22.32,64.95,3.3,33,-0.319,3.639,0.829,0.829,4.386,-0.0157,0.0152,9.8175,-0.0264,-0.1178,0.0772,0.0216,LOW,0
21-10-2024 14:00,21-10-2024,14:00:00,0,14.47,22.32,64.95,3.316,33.16,-0.267,3.64,0.832,0.83,4.607,-0.0195,0.0138,9.8122,0.0292,-0.0496,0.0222,0.0346,LOW,0
21-10-2024 15:00,21-10-2024,15:00:00,0,14.47,14.47,64.95,3.349,33.49,-0.374,3.646,0.838,0.832,4.424,-0.0048,0.0065,9.817,-0.0647,0.0582,0.106,0,LOW,0
21-10-2024 16:00,21-10-2024,16:00:00,0,0,14.47,57.58,3.284,32.84,-0.43,3.655,0.828,0.824,4.48,-0.007,0.0045,9.7904,-0.0151,0.0379,0.1021,0.0117,LOW,0
21-10-2024 17:00,21-10-2024,17:00:00,10.97,10.97,25.44,68.55,3.458,34.58,-0.222,3.656,0.855,0.84,4.491,-0.0108,0.0019,9.7843,0.0745,0.016,-0.148,0.0248,LOW,0
21-10-2024 18:00,21-10-2024,18:00:00,0,10.97,25.44,68.55,3.457,34.57,-0.218,3.649,0.855,0.838,4.349,-0.0067,-0.0163,9.8037,0.0206,0.1088,0.0853,0.0254,LOW,0
21-10-2024 19:00,21-10-2024,19:00:00,0,10.97,25.44,68.55,3.496,34.96,-0.137,3.649,0.861,0.841,4.651,0.0121,0.0172,9.7807,-0.1544,0.0294,0.0648,0.004,LOW,0
21-10-2024 20:00,21-10-2024,20:00:00,0,10.97,25.44,68.55,3.485,34.85,-0.116,3.648,0.86,0.838,4.484,0.0245,0.0107,9.7808,-0.0485,0.0271,0.0602,0.0154,LOW,0
21-10-2024 21:00,21-10-2024,21:00:00,0,10.97,25.44,68.55,3.488,34.88,-0.036,3.656,0.861,0.837,4.485,-0.0059,-0.0203,9.79,-0.0267,0.0446,0.0243,0.016,LOW,0
21-10-2024 22:00,21-10-2024,22:00:00,0,10.97,25.44,68.55,3.51,35.1,0.062,3.662,0.865,0.838,4.419,0.0012,-0.0034,9.8221,-0.0569,-0.0166,-0.0668,0,LOW,0
21-10-2024 23:00,21-10-2024,23:00:00,0,0,25.44,54.2,3.463,34.63,0.076,3.663,0.858,0.832,4.407,-0.016,-0.0121,9.7992,0.0651,-0.0277,0.1251,0.0384,LOW,0
22-10-2024 00:00,22-10-2024,00:00:00,0,0,25.44,54.2,3.42,34.2,0.09,3.673,0.852,0.826,4.565,-0.0049,0.0301,9.8138,0.0935,0.0908,-0.1624,0,LOW,0
22-10-2024 01:00,22-10-2024,01:00:00,0,0,25.44,54.2,3.373,33.73,0.114,3.67,0.846,0.82,4.567,-0.0099,-0.0192,9.8406,-0.0662,0.0349,0.0697,0,LOW,0
22-10-2024 02:00,22-10-2024,02:00:00,0,0,25.44,54.2,3.329,33.29,0.118,3.674,0.84,0.814,4.846,0.0118,0.002,9.7754,-0.0441,0.2721,-0.0572,0.0236,LOW,0
22-10-2024 03:00,22-10-2024,03:00:00,0,0,25.44,54.2,3.27,32.7,0.104,3.671,0.831,0.807,4.451,-0.0135,0.0092,9.856,0.0304,0.0749,0.041,0,LOW,0
22-10-2024 04:00,22-10-2024,04:00:00,0,0,25.44,54.2,3.235,32.35,0.131,3.668,0.827,0.802,4.437,0.0064,-0.018,9.8412,0.0548,0.1245,0.0277,0,LOW,0
22-10-2024 05:00,22-10-2024,05:00:00,17.29,17.29,42.73,71.48,3.635,36.35,0.52,3.656,0.887,0.841,4.62,-0.014,0.0165,9.8237,0.0684,0.021,-0.0278,0.0186,LOW,0
22-10-2024 06:00,22-10-2024,06:00:00,0,17.29,42.73,71.48,3.73,37.3,0.653,3.657,0.902,0.849,4.587,0.027,-0.0129,9.8467,-0.0314,-0.0351,-0.0921,0,LOW,0
22-10-2024 07:00,22-10-2024,07:00:00,0,17.29,42.73,71.48,3.814,38.14,0.78,3.658,0.915,0.856,4.45,0.0116,-0.0137,9.8087,-0.0156,-0.076,0.1657,0.0254,LOW,0
22-10-2024 08:00,22-10-2024,08:00:00,0,17.29,42.73,71.48,3.87,38.7,0.898,3.657,0.924,0.86,4.526,0.0014,0.0106,9.7702,-0.045,-0.1321,0.0135,0.0115,LOW,0
22-10-2024 09:00,22-10-2024,09:00:00,0,17.29,42.73,57.96,3.962,39.62,1.03,3.66,0.938,0.868,4.67,0.0158,-0.0022,9.8409,-0.0039,0.0226,-0.009,0.0348,LOW,0
22-10-2024 10:00,22-10-2024,10:00:00,0,17.29,28.26,57.96,4.051,40.51,0.821,3.667,0.952,0.875,4.339,0.013,-0.0166,9.7862,-0.0728,0.124,-0.0515,0,LOW,0
22-10-2024 11:00,22-10-2024,11:00:00,0,0,28.26,57.96,4.017,40.17,0.76,3.667,0.947,0.87,4.392,0.0094,-0.0151,9.8258,0.0052,-0.0955,0.1319,0.0417,LOW,0
22-10-2024 12:00,22-10-2024,12:00:00,0,0,28.26,57.96,3.954,39.54,0.636,3.671,0.938,0.863,4.532,-0.0161,-0.0169,9.7784,0.0099,-0.0094,0.0314,0,LOW,0
22-10-2024 13:00,22-10-2024,13:00:00,0,0,28.26,57.96,3.949,39.49,0.649,3.674,0.938,0.861,4.399,0.0175,-0.0111,9.8213,0.043,-0.0369,-0.1064,0,LOW,0
22-10-2024 14:00,22-10-2024,14:00:00,0,0,28.26,57.96,3.882,38.82,0.566,3.681,0.928,0.853,4.404,0.017,-0.0099,9.7693,0.0365,0.0029,0.0896,0.0138,LOW,0
22-10-2024 15:00,22-10-2024,15:00:00,0,0,28.26,57.96,3.824,38.24,0.474,3.684,0.92,0.845,4.625,-0.0067,0.0231,9.7795,0.0805,0.016,0.0863,0,LOW,0
22-10-2024 16:00,22-10-2024,16:00:00,0,0,28.26,57.96,3.737,37.37,0.453,3.695,0.908,0.835,4.527,0.0095,0.0271,9.8089,-0.0374,0.1338,0.1119,0,LOW,0
22-10-2024 17:00,22-10-2024,17:00:00,5.99,5.99,23.28,63.96,3.847,38.47,0.389,3.697,0.925,0.845,4.47,-0.0309,-0.004,9.8141,0.0548,-0.2357,0.0794,0.0107,LOW,0
22-10-2024 18:00,22-10-2024,18:00:00,0,5.99,23.28,56.57,3.772,37.72,0.315,3.692,0.914,0.836,4.382,-0.0266,-0.0164,9.7538,-0.0488,-0.1225,-0.0253,0,LOW,0
22-10-2024 19:00,22-10-2024,19:00:00,0,5.99,23.28,56.57,3.781,37.81,0.285,3.7,0.916,0.836,4.519,-0.0005,0.0258,9.8368,-0.1443,0.0577,0.153,0,LOW,0
22-10-2024 20:00,22-10-2024,20:00:00,2.17,8.16,25.45,58.74,3.86,38.6,0.375,3.704,0.928,0.842,4.614,0.015,0.0104,9.8352,-0.0948,-0.0645,0.0299,0.0408,LOW,0
22-10-2024 21:00,22-10-2024,21:00:00,0,8.16,25.45,58.74,3.897,38.97,0.409,3.707,0.934,0.844,4.318,0.0061,0.0077,9.8314,0.0209,-0.0631,-0.0328,0.0204,LOW,0
22-10-2024 22:00,22-10-2024,22:00:00,0,8.16,25.45,58.74,3.859,38.59,0.348,3.698,0.929,0.839,4.325,-0.0003,-0.0101,9.8026,0.0309,-0.0282,-0.0079,0.0173,LOW,0
22-10-2024 23:00,22-10-2024,23:00:00,0,2.17,25.45,58.74,3.782,37.82,0.319,3.708,0.918,0.83,4.553,0.0027,-0.0015,9.8265,0.008,-0.0652,0.1451,0,LOW,0
23-10-2024 00:00,23-10-2024,00:00:00,0,2.17,25.45,58.74,3.737,37.37,0.317,3.714,0.912,0.824,4.403,0.0022,-0.0124,9.8103,-0.0309,-0.0585,0.055,0.0253,LOW,0
23-10-2024 01:00,23-10-2024,01:00:00,3.54,5.71,28.99,62.28,3.813,38.13,0.44,3.716,0.924,0.83,4.372,-0.0105,-0.0062,9.7754,0.0517,0.0638,-0.1702,0.0021,LOW,0
23-10-2024 02:00,23-10-2024,02:00:00,0.79,4.33,29.78,63.07,3.842,38.42,0.513,3.699,0.928,0.832,4.387,0.0111,0.028,9.8142,0.2197,-0.128,-0.0558,0,LOW,0
23-10-2024 03:00,23-10-2024,03:00:00,0,4.33,29.78,63.07,3.842,38.42,0.572,3.698,0.929,0.831,4.558,0.0095,0.019,9.7567,-0.0934,-0.0867,0.0997,0,LOW,0
23-10-2024 04:00,23-10-2024,04:00:00,0,4.33,29.78,63.07,3.839,38.39,0.604,3.709,0.929,0.829,4.554,0.0274,-0.0218,9.7831,0.115,0.0461,-0.0395,0,LOW,0
23-10-2024 05:00,23-10-2024,05:00:00,0,4.33,12.49,63.07,3.862,38.62,0.226,3.713,0.933,0.83,4.513,0.0105,0.0054,9.7901,0.0778,0.1899,0.0239,0.0286,LOW,0
23-10-2024 06:00,23-10-2024,06:00:00,0,4.33,12.49,63.07,3.813,38.13,0.083,3.706,0.926,0.824,4.414,0.0349,-0.0122,9.8128,0.0568,0.104,-0.0451,0,LOW,0
23-10-2024 07:00,23-10-2024,07:00:00,0,0.79,12.49,63.07,3.743,37.43,-0.072,3.703,0.916,0.815,4.366,-0.007,-0.0161,9.8524,0.0436,-0.0741,0.0508,0.0327,LOW,0
23-10-2024 08:00,23-10-2024,08:00:00,0,0,12.49,63.07,3.661,36.61,-0.209,3.701,0.904,0.806,4.391,0.018,-0.0035,9.7554,-0.074,-0.0266,0.0012,0.0204,LOW,0
23-10-2024 09:00,23-10-2024,09:00:00,0,0,12.49,63.07,3.621,36.21,-0.341,3.708,0.899,0.8,4.356,0.0273,-0.0176,9.846,-0.0966,-0.0234,0.0605,0.0079,LOW,0
23-10-2024 10:00,23-10-2024,10:00:00,0,0,12.49,63.07,3.566,35.66,-0.485,3.699,0.891,0.793,4.415,-0.0196,0.0139,9.8255,-0.0118,-0.1126,0.0191,0.025,LOW,0
23-10-2024 11:00,23-10-2024,11:00:00,0,0,12.49,63.07,3.537,35.37,-0.479,3.705,0.888,0.789,4.465,-0.0172,0.0093,9.8244,-0.1325,0.0081,-0.1625,0.0032,LOW,0
23-10-2024 12:00,23-10-2024,12:00:00,0,0,12.49,63.07,3.477,34.77,-0.476,3.71,0.879,0.782,4.549,0.0034,-0.0112,9.7934,0.0651,-0.0757,0.0049,0.0307,LOW,0
23-10-2024 13:00,23-10-2024,13:00:00,3.32,3.32,15.81,66.39,3.522,35.22,-0.427,3.724,0.886,0.785,4.464,0.0086,0.0329,9.8058,-0.1005,-0.0807,-0.0047,0.015,LOW,0
23-10-2024 14:00,23-10-2024,14:00:00,0,3.32,15.81,66.39,3.482,34.82,-0.4,3.727,0.881,0.779,4.438,0.0301,0.0174,9.8036,0.1015,0.07,-0.0687,0.0269,LOW,0
23-10-2024 15:00,23-10-2024,15:00:00,0,3.32,15.81,58.54,3.447,34.47,-0.377,3.72,0.876,0.775,4.662,-0.0076,-0.0098,9.8467,-0.0796,-0.0199,-0.1692,0.0016,LOW,0
23-10-2024 16:00,23-10-2024,16:00:00,0,3.32,15.81,58.54,3.416,34.16,-0.321,3.72,0.872,0.77,4.039,-0.0311,0.0392,9.8404,-0.0044,-0.0215,0.0961,0,LOW,0
23-10-2024 17:00,23-10-2024,17:00:00,0,3.32,9.82,58.54,3.337,33.37,-0.511,3.714,0.861,0.761,4.533,0.0042,-0.0039,9.8219,0.1077,-0.1644,0.0307,0.0193,LOW,0
23-10-2024 18:00,23-10-2024,18:00:00,0,3.32,9.82,58.54,3.298,32.98,-0.474,3.717,0.856,0.756,4.518,0.0009,-0.0189,9.7993,0.0452,0.0222,-0.0625,0,LOW,0
23-10-2024 19:00,23-10-2024,19:00:00,0,0,9.82,58.54,3.265,32.65,-0.516,3.727,0.851,0.751,4.518,0.007,-0.0153,9.7834,0.0176,0.0038,-0.0076,0,LOW,0
23-10-2024 20:00,23-10-2024,20:00:00,0,0,7.65,58.54,3.19,31.9,-0.67,3.722,0.841,0.742,4.565,-0.0131,0.0016,9.7835,-0.0273,-0.1162,0.062,0,LOW,0
23-10-2024 21:00,23-10-2024,21:00:00,0,0,7.65,58.54,3.19,31.9,-0.707,3.728,0.841,0.741,4.31,-0.0268,0.0039,9.8423,0.0789,0.0187,-0.0401,0.0031,LOW,0
23-10-2024 22:00,23-10-2024,22:00:00,10.88,10.88,18.53,69.42,3.394,33.94,-0.464,3.724,0.872,0.76,4.566,0.0269,-0.0014,9.844,0.0089,0.0494,0.0388,0.0418,LOW,0
23-10-2024 23:00,23-10-2024,23:00:00,0,10.88,18.53,69.42,3.383,33.83,-0.399,3.715,0.871,0.757,4.497,0.0098,-0.0095,9.7917,0.1098,-0.0347,0.1947,0,LOW,0
24-10-2024 00:00,24-10-2024,00:00:00,0,10.88,18.53,69.42,3.372,33.72,-0.365,3.725,0.87,0.755,4.402,0.0271,0.0267,9.8251,-0.0619,-0.0861,-0.038,0,LOW,0
24-10-2024 01:00,24-10-2024,01:00:00,0,10.88,14.99,69.42,3.407,34.07,-0.406,3.726,0.876,0.757,4.525,-0.0186,-0.0058,9.8468,-0.1184,0.0053,0.0452,0.038,LOW,0
24-10-2024 02:00,24-10-2024,02:00:00,0,10.88,14.2,69.42,3.385,33.85,-0.456,3.729,0.873,0.753,4.47,0.0024,-0.0055,9.766,0.1503,-0.0417,0.0761,0.0418,LOW,0
24-10-2024 03:00,24-10-2024,03:00:00,0,10.88,14.2,69.42,3.393,33.93,-0.45,3.735,0.875,0.753,4.334,0.0124,-0.0343,9.7753,0.0969,0.0489,-0.0059,0.0112,LOW,0
24-10-2024 04:00,24-10-2024,04:00:00,0,0,14.2,69.42,3.371,33.71,-0.469,3.725,0.872,0.749,4.204,0.0156,-0.0192,9.7993,-0.0985,-0.1715,-0.1635,0,LOW,0
24-10-2024 05:00,24-10-2024,05:00:00,0,0,14.2,69.42,3.341,33.41,-0.521,3.723,0.868,0.745,4.288,0.0215,0.0221,9.8048,-0.058,-0.0468,0.1325,0.0095,LOW,0
24-10-2024 06:00,24-10-2024,06:00:00,0,0,14.2,69.42,3.284,32.84,-0.529,3.713,0.86,0.738,4.359,-0.014,-0.0099,9.8173,0.084,0.0234,-0.1023,0.0149,LOW,0
24-10-2024 07:00,24-10-2024,07:00:00,0,0,14.2,69.42,3.263,32.63,-0.48,3.71,0.858,0.734,4.492,-0.0009,0.0179,9.786,-0.1278,0.0731,0.0235,0,LOW,0
24-10-2024 08:00,24-10-2024,08:00:00,0,0,14.2,69.42,3.225,32.25,-0.436,3.717,0.853,0.729,4.271,0.0113,-0.01,9.8305,-0.0045,-0.0901,-0.0298,0.028,LOW,0
24-10-2024 09:00,24-10-2024,09:00:00,0,0,14.2,69.42,3.141,31.41,-0.48,3.72,0.841,0.719,4.492,0.0029,-0.0119,9.7758,0.1381,-0.0704,0.142,0.0279,LOW,0
24-10-2024 10:00,24-10-2024,10:00:00,0,0,14.2,54.95,3.132,31.32,-0.434,3.716,0.84,0.717,4.479,-0.0319,0.0034,9.835,0.0092,-0.0087,0.0871,0,LOW,0
24-10-2024 11:00,24-10-2024,11:00:00,0,0,14.2,54.95,3.077,30.77,-0.46,3.717,0.832,0.71,4.688,0.0096,0.0054,9.8272,-0.0184,-0.1537,-0.0547,0.014,LOW,0
24-10-2024 12:00,24-10-2024,12:00:00,0,0,14.2,54.95,3.034,30.34,-0.443,3.716,0.827,0.705,4.483,0.0067,-0.0194,9.7884,0.1224,0.0649,-0.0318,0.0101,LOW,0
24-10-2024 13:00,24-10-2024,13:00:00,0,0,10.88,54.95,3.001,30.01,-0.522,3.718,0.822,0.7,4.191,-0.0071,-0.0072,9.7828,0.0063,-0.0741,0.0379,0.0494,LOW,0
24-10-2024 14:00,24-10-2024,14:00:00,0,0,10.88,54.95,2.946,29.46,-0.535,3.714,0.823,0.699,4.576,0.003,-0.0014,9.8216,-0.0688,-0.0705,0.0422,0.0369,LOW,0
24-10-2024 15:00,24-10-2024,15:00:00,0,0,10.88,54.95,2.925,29.25,-0.522,3.713,0.823,0.697,4.328,-0.031,0.0018,9.7731,-0.0747,-0.0252,-0.0475,0.0447,LOW,0
24-10-2024 16:00,24-10-2024,16:00:00,0,0,10.88,54.95,2.858,28.58,-0.558,3.714,0.824,0.696,4.321,0.0257,0.0064,9.7956,-0.049,-0.0211,0.0012,0,LOW,0
24-10-2024 17:00,24-10-2024,17:00:00,0,0,10.88,43.98,2.805,28.05,-0.531,3.717,0.825,0.695,4.413,0.001,-0.0001,9.7636,-0.0476,0.1311,0.0019,0.0508,LOW,0
24-10-2024 18:00,24-10-2024,18:00:00,0,0,10.88,43.98,2.799,27.99,-0.5,3.718,0.825,0.693,4.501,-0.0111,0.0156,9.7844,0.2457,0.0246,0.1001,0,LOW,0
24-10-2024 19:00,24-10-2024,19:00:00,0,0,10.88,43.98,2.762,27.62,-0.503,3.708,0.826,0.692,4.401,0.0265,0.0348,9.8308,-0.0637,0.0441,-0.0737,0,LOW,0
24-10-2024 20:00,24-10-2024,20:00:00,0,0,10.88,43.98,2.699,26.99,-0.492,3.701,0.826,0.691,4.435,-0.0244,-0.0154,9.8507,-0.1759,0.0483,-0.0356,0,LOW,0
24-10-2024 21:00,24-10-2024,21:00:00,0,0,10.88,43.98,2.665,26.65,-0.525,3.704,0.827,0.689,4.323,-0.0078,-0.0031,9.7971,-0.0216,0.061,0.0938,0,LOW,0
24-10-2024 22:00,24-10-2024,22:00:00,0,0,0,43.98,2.627,26.27,-0.767,3.703,0.828,0.688,4.292,0.0191,-0.0121,9.801,0.0259,0.0504,-0.0063,0.0345,LOW,0
24-10-2024 23:00,24-10-2024,23:00:00,0,0,0,43.98,2.54,25.4,-0.843,3.7,0.828,0.687,4.455,-0.0144,-0.0137,9.809,0.0289,0.0102,-0.1033,0.0449,LOW,0
25-10-2024 00:00,25-10-2024,00:00:00,0,0,0,43.98,2.536,25.36,-0.836,3.699,0.829,0.685,4.247,-0.0093,-0.0045,9.7845,0.0471,-0.0061,0.0544,0.0428,LOW,0
25-10-2024 01:00,25-10-2024,01:00:00,0,0,0,43.98,2.535,25.35,-0.872,3.697,0.83,0.684,4.344,0.0012,-0.0151,9.8214,-0.0373,0.1615,-0.047,0.0297,LOW,0
25-10-2024 02:00,25-10-2024,02:00:00,0,0,0,43.98,2.492,24.92,-0.893,3.687,0.83,0.683,4.389,0.0092,0.0105,9.7852,-0.0266,0.2256,0.124,0.0233,LOW,0
25-10-2024 03:00,25-10-2024,03:00:00,0,0,0,43.98,2.443,24.43,-0.95,3.697,0.831,0.681,4.456,0.0002,0.0329,9.8212,-0.0136,-0.0711,-0.0071,0,LOW,0
25-10-2024 04:00,25-10-2024,04:00:00,0,0,0,43.98,2.399,23.99,-0.971,3.696,0.831,0.68,4.396,0.0045,-0.0005,9.8132,0.0014,-0.0002,-0.0294,0.0366,LOW,0
25-10-2024 05:00,25-10-2024,05:00:00,0,0,0,26.69,2.378,23.78,-0.962,3.696,0.832,0.679,4.388,0.0016,-0.0078,9.8427,-0.0423,0.0659,0.0064,0.0077,LOW,0
25-10-2024 06:00,25-10-2024,06:00:00,0,0,0,26.69,2.347,23.47,-0.937,3.697,0.833,0.677,4.278,-0.0005,-0.0235,9.794,0.0944,0.1018,-0.0257,0.0022,LOW,0
25-10-2024 07:00,25-10-2024,07:00:00,0,0,0,26.69,2.311,23.11,-0.952,3.703,0.833,0.676,4.375,-0.0017,-0.0081,9.8012,-0.0581,0.0159,0.0373,0,LOW,0
25-10-2024 08:00,25-10-2024,08:00:00,0,0,0,26.69,2.304,23.04,-0.921,3.707,0.834,0.675,4.394,-0.0018,0.0077,9.8149,0.1199,-0.137,-0.0787,0.0163,LOW,0
25-10-2024 09:00,25-10-2024,09:00:00,0,0,0,26.69,2.29,22.9,-0.85,3.706,0.835,0.674,4.473,-0.0033,0.0026,9.7915,0.015,0.0091,-0.0612,0.0044,LOW,0
25-10-2024 10:00,25-10-2024,10:00:00,0,0,0,26.69,2.225,22.25,-0.907,3.701,0.835,0.672,4.326,-0.0296,-0.0135,9.7843,-0.169,-0.0052,0.0608,0,LOW,0
25-10-2024 11:00,25-10-2024,11:00:00,0,0,0,26.69,2.207,22.07,-0.87,3.708,0.836,0.671,4.314,0.0279,0.0084,9.7711,-0.0197,0.0834,0.0364,0.004,LOW,0
25-10-2024 12:00,25-10-2024,12:00:00,0,0,0,26.69,2.196,21.96,-0.838,3.709,0.837,0.67,4.275,-0.0181,-0.0144,9.7862,0.0412,0.1072,-0.043,0.0006,LOW,0
25-10-2024 13:00,25-10-2024,13:00:00,6.08,6.08,6.08,32.77,2.305,23.05,-0.696,3.712,0.837,0.668,4.438,-0.0086,0.0063,9.7968,-0.0844,0.0236,0.0649,0,LOW,0
25-10-2024 14:00,25-10-2024,14:00:00,0,6.08,6.08,32.77,2.31,23.1,-0.636,3.706,0.838,0.667,4.377,0.018,0.0082,9.8127,0.1455,-0.0288,-0.0752,0,LOW,0
25-10-2024 15:00,25-10-2024,15:00:00,0,6.08,6.08,32.77,2.292,22.92,-0.633,3.71,0.839,0.666,4.402,0.0284,0.0008,9.8046,0.0271,0.1801,-0.0504,0,LOW,0
25-10-2024 16:00,25-10-2024,16:00:00,0,6.08,6.08,32.77,2.252,22.52,-0.606,3.701,0.839,0.664,4.361,0.0165,0.0213,9.849,0.0499,-0.0889,0.2109,0,LOW,0
25-10-2024 17:00,25-10-2024,17:00:00,0,6.08,6.08,26.78,2.291,22.91,-0.515,3.699,0.84,0.663,4.365,0.0092,-0.0138,9.8325,0.0935,-0.1277,0.1103,0,LOW,0
25-10-2024 18:00,25-10-2024,18:00:00,0,6.08,6.08,26.78,2.248,22.48,-0.551,3.7,0.841,0.662,4.343,0.005,0.0338,9.8212,-0.0424,-0.0341,-0.0084,0,LOW,0
25-10-2024 19:00,25-10-2024,19:00:00,0,0,6.08,26.78,2.256,22.56,-0.505,3.71,0.841,0.661,4.475,-0.0047,-0.0221,9.8391,0.0459,0.0719,0.233,0.0094,LOW,0
25-10-2024 20:00,25-10-2024,20:00:00,0,0,6.08,24.61,2.222,22.22,-0.477,3.714,0.842,0.659,4.42,0.0096,-0.02,9.8436,-0.0189,0.0255,-0.0296,0.0415,LOW,0
25-10-2024 21:00,25-10-2024,21:00:00,0,0,6.08,24.61,2.22,22.2,-0.445,3.723,0.843,0.658,4.59,0.0166,-0.0269,9.8078,0.0279,0.0564,0.0782,0,LOW,0
25-10-2024 22:00,25-10-2024,22:00:00,0,0,6.08,24.61,2.188,21.88,-0.439,3.725,0.843,0.657,4.377,0.0155,-0.0066,9.8466,-0.0654,0.0075,0.1402,0,LOW,0
25-10-2024 23:00,25-10-2024,23:00:00,0,0,6.08,24.61,2.179,21.79,-0.361,3.719,0.844,0.655,4.601,0.0166,-0.0344,9.833,-0.0295,-0.0207,-0.1054,0,LOW,0
26-10-2024 00:00,26-10-2024,00:00:00,0,0,6.08,24.61,2.159,21.59,-0.377,3.712,0.845,0.654,4.377,-0.0077,0.0012,9.7701,0.0438,-0.1297,-0.0982,0.0201,LOW,0
26-10-2024 01:00,26-10-2024,01:00:00,0,0,6.08,21.07,2.11,21.1,-0.425,3.717,0.846,0.653,4.472,0.0005,0.0013,9.7563,-0.0704,-0.0426,-0.1179,0,LOW,0
26-10-2024 02:00,26-10-2024,02:00:00,0,0,6.08,20.28,2.083,20.83,-0.41,3.711,0.846,0.652,4.337,-0.0279,-0.0116,9.7661,-0.0428,0.0668,0.0754,0,LOW,0
26-10-2024 03:00,26-10-2024,03:00:00,0,0,6.08,20.28,2.049,20.49,-0.393,3.701,0.847,0.65,4.467,0.0199,-0.0049,9.7992,0.1001,-0.1221,0.1342,0.0052,LOW,0
26-10-2024 04:00,26-10-2024,04:00:00,0,0,6.08,20.28,2.036,20.36,-0.364,3.695,0.848,0.649,4.131,-0.0012,-0.0023,9.7839,0.1151,-0.0466,-0.086,0,LOW,0
26-10-2024 05:00,26-10-2024,05:00:00,0,0,6.08,20.28,2.01,20.1,-0.369,3.697,0.848,0.648,4.258,-0.0266,-0.0002,9.8614,0.0657,-0.0217,0.0185,0,LOW,0
26-10-2024 06:00,26-10-2024,06:00:00,0,0,6.08,20.28,1.988,19.88,-0.359,3.692,0.849,0.647,4.289,0.0038,-0.0069,9.8121,0.0087,0.0403,0.1068,0,LOW,0
26-10-2024 07:00,26-10-2024,07:00:00,0,0,6.08,20.28,1.934,19.34,-0.377,3.7,0.85,0.645,4.652,0.0171,-0.0058,9.8053,-0.0935,-0.0071,0.0582,0.0076,LOW,0
26-10-2024 08:00,26-10-2024,08:00:00,0,0,6.08,20.28,1.874,18.74,-0.429,3.702,0.85,0.644,4.532,-0.0012,0.0033,9.7755,-0.1025,0.0061,-0.0064,0.0222,LOW,0
26-10-2024 09:00,26-10-2024,09:00:00,0,0,6.08,20.28,1.85,18.5,-0.441,3.704,0.851,0.643,4.436,0.0072,-0.0168,9.8104,-0.0481,0.0039,-0.0419,0,LOW,0
26-10-2024 10:00,26-10-2024,10:00:00,0,0,6.08,20.28,1.828,18.28,-0.397,3.706,0.852,0.642,4.354,-0.0076,-0.0071,9.7914,-0.0859,-0.0142,-0.0049,0,LOW,0
26-10-2024 11:00,26-10-2024,11:00:00,0,0,6.08,20.28,1.776,17.76,-0.431,3.709,0.853,0.64,4.333,-0.0137,0.0158,9.8105,-0.0708,0.0826,-0.1317,0.0233,LOW,0
26-10-2024 12:00,26-10-2024,12:00:00,0,0,6.08,20.28,1.766,17.66,-0.43,3.713,0.853,0.639,4.33,0.0065,-0.0129,9.7735,0.0527,0.1017,0.1078,0,LOW,0
26-10-2024 13:00,26-10-2024,13:00:00,0,0,0,16.96,1.75,17.5,-0.555,3.708,0.854,0.638,4.483,-0.0125,-0.0152,9.8285,-0.0965,0.135,-0.0626,0.0311,LOW,0
26-10-2024 14:00,26-10-2024,14:00:00,0,0,0,16.96,1.722,17.22,-0.588,3.716,0.855,0.637,4.412,0.0011,-0.0173,9.8183,0.0604,0.0173,0.0404,0,LOW,0
26-10-2024 15:00,26-10-2024,15:00:00,0,0,0,16.96,1.691,16.91,-0.601,3.72,0.855,0.635,4.508,-0.0185,-0.0126,9.7948,-0.0243,-0.0947,0.131,0.015,LOW,0
